representation,condition,replicate,finite,bounded,before_linear_target_score,after_linear_target_score,delta_linear_target_score,before_linear_max_score,after_linear_max_score,delta_linear_max_score,before_linear_target_p,after_linear_target_p,before_linear_max_p,after_linear_max_p,before_linear_decision,after_linear_decision,linear_decision_agree,before_nonlinear_target_score,after_nonlinear_target_score,delta_nonlinear_target_score,before_nonlinear_max_score,after_nonlinear_max_score,delta_nonlinear_max_score,before_nonlinear_target_p,after_nonlinear_target_p,before_nonlinear_max_p,after_nonlinear_max_p,before_nonlinear_decision,after_nonlinear_decision,nonlinear_decision_agree,before_combined_target_score,after_combined_target_score,delta_combined_target_score,before_combined_max_score,after_combined_max_score,delta_combined_max_score,before_combined_target_p,after_combined_target_p,before_combined_max_p,after_combined_max_p,before_combined_decision,after_combined_decision,combined_decision_agree,after_combined_or_expected,after_combined_or_match
R4,direct_linear,87,True,True,0.6468631128804292,0.6471422131037801,0.0002791002233508699,0.6468631128804292,0.6471422131037801,0.0002791002233508699,0.0005,0.0005,0.0005,0.0005,True,True,True,0.2149600162013693,0.2775982055078143,0.06263818930644496,0.2149600162013693,0.2775982055078143,0.06263818930644496,0.0005,0.0005,0.0005,0.0005,True,True,True,0.6468631128804292,0.6471422131037801,0.0002791002233508699,0.6468631128804292,0.6471422131037801,0.0002791002233508699,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,global_common,87,True,True,0.4001458143498804,0.4001458143498804,0.0,0.5995180315861965,0.5995180315861967,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,0.07519757753245929,0.10184862250727275,0.026651044974813465,0.16141549420712692,0.25467158153414593,0.09325608732701901,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4001458143498804,0.4001458143498804,0.0,0.5995180315861965,0.5995180315861967,1.1102230246251565e-16,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,global_common,87,True,True,0.4001458143498804,0.40014581434988034,-5.551115123125783e-17,0.5995180315861965,0.5995180315861965,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.0821047900207872,0.1032790579592055,0.021174267938418298,0.1582694585003967,0.24117132847148348,0.08290186997108678,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4001458143498804,0.40014581434988034,-5.551115123125783e-17,0.5995180315861965,0.5995180315861965,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,global_common,87,True,True,0.4001458143498804,0.39736817141458736,-0.0027776429352930343,0.5995180315861965,0.6005030785666858,0.0009850469804892903,0.0005,0.0005,0.0005,0.0005,True,True,True,0.036892523817165554,0.07541579158958724,0.03852326777242168,0.13255280123480873,0.22836406919029978,0.09581126795549105,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4001458143498804,0.39736817141458736,-0.0027776429352930343,0.5995180315861965,0.6005030785666858,0.0009850469804892903,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,global_common,87,True,True,0.4001458143498804,0.39901314145208505,-0.0011326728977953393,0.5995180315861965,0.5960061107530121,-0.003511920833184412,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06167736577172826,0.08233123553981199,0.020653869768083727,0.17479228231255864,0.2278403564237038,0.05304807411114515,0.0005,0.0005,0.0005,0.0005,True,True,True,0.4001458143498804,0.39901314145208505,-0.0011326728977953393,0.5995180315861965,0.5960061107530121,-0.003511920833184412,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,nonlinear_square,87,True,True,0.05807928284432282,0.058079282844322844,2.0816681711721685e-17,0.14962216164514505,0.14962216164514502,-2.7755575615628914e-17,1.0,1.0,0.184,0.184,False,False,True,0.06674887895291307,0.07715135471299063,0.010402475760077565,0.06674887895291307,0.07715135471299063,0.010402475760077565,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06674887895291307,0.07715135471299063,0.010402475760077565,0.14962216164514505,0.14962216164514502,-2.7755575615628914e-17,1.0,1.0,0.184,0.184,False,False,True,True,False
R2,nonlinear_square,87,True,True,0.05807928284432282,0.05807928284432283,6.938893903907228e-18,0.14962216164514505,0.14962216164514502,-2.7755575615628914e-17,1.0,1.0,0.227,0.227,False,False,True,0.032565226538838435,0.04036544566320881,0.007800219124370372,0.032565226538838435,0.04036544566320881,0.007800219124370372,0.0045,0.0015,0.0045,0.0015,True,True,True,0.05807928284432282,0.05807928284432283,6.938893903907228e-18,0.14962216164514505,0.14962216164514502,-2.7755575615628914e-17,1.0,1.0,0.227,0.227,False,False,True,True,False
R3,nonlinear_square,87,True,True,0.05807928284432282,0.06106511020463909,0.0029858273603162663,0.14962216164514505,0.15234527593648814,0.0027231142913430872,1.0,1.0,0.2135,0.1825,False,False,True,0.06810934327977153,0.08987552760242286,0.02176618432265133,0.06810934327977153,0.08987552760242286,0.02176618432265133,0.0005,0.0005,0.0005,0.0005,True,True,True,0.06810934327977153,0.08987552760242286,0.02176618432265133,0.14962216164514505,0.15234527593648814,0.0027231142913430872,1.0,0.992,0.2135,0.1825,False,False,True,True,False
R4,nonlinear_square,87,True,True,0.05807928284432282,0.06311876171812993,0.005039478873807103,0.14962216164514505,0.15498061200852326,0.005358450363378203,1.0,1.0,0.206,0.1475,False,False,True,0.03855277252125817,0.047318666213607724,0.008765893692349556,0.03855277252125817,0.047318666213607724,0.008765893692349556,0.0025,0.0005,0.0025,0.0005,True,True,True,0.05807928284432282,0.06311876171812993,0.005039478873807103,0.14962216164514505,0.15498061200852326,0.005358450363378203,1.0,1.0,0.206,0.1475,False,False,True,True,False
R1,nonlinear_tanh,87,True,True,0.5797836069579149,0.5797836069579149,0.0,0.5797836069579149,0.5797836069579149,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14542023403523702,0.17531257963221997,0.02989234559698295,0.14542023403523702,0.17531257963221997,0.02989234559698295,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5797836069579149,0.5797836069579149,0.0,0.5797836069579149,0.5797836069579149,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R2,nonlinear_tanh,87,True,True,0.5797836069579149,0.5797836069579149,0.0,0.5797836069579149,0.5797836069579149,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,0.12677179516770767,0.19641744207936357,0.0696456469116559,0.12677179516770767,0.19641744207936357,0.0696456469116559,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5797836069579149,0.5797836069579149,0.0,0.5797836069579149,0.5797836069579149,0.0,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R3,nonlinear_tanh,87,True,True,0.5797836069579149,0.5800179998784372,0.0002343929205222972,0.5797836069579149,0.5800179998784372,0.0002343929205222972,0.0005,0.0005,0.0005,0.0005,True,True,True,0.14599940063034586,0.19519856987274015,0.049199169242394286,0.14599940063034586,0.19519856987274015,0.049199169242394286,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5797836069579149,0.5800179998784372,0.0002343929205222972,0.5797836069579149,0.5800179998784372,0.0002343929205222972,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R4,nonlinear_tanh,87,True,True,0.5797836069579149,0.5820253399912368,0.00224173303332198,0.5797836069579149,0.5820253399912368,0.00224173303332198,0.0005,0.0005,0.0005,0.0005,True,True,True,0.17339465787046685,0.220520834771266,0.04712617690079915,0.17339465787046685,0.220520834771266,0.04712617690079915,0.0005,0.0005,0.0005,0.0005,True,True,True,0.5797836069579149,0.5820253399912368,0.00224173303332198,0.5797836069579149,0.5820253399912368,0.00224173303332198,0.0005,0.0005,0.0005,0.0005,True,True,True,True,True
R1,null,87,True,True,0.055557815301111396,0.0555578153011114,6.938893903907228e-18,0.12484423627328634,0.12484423627328634,0.0,1.0,1.0,0.632,0.632,False,False,True,0.003976682066317016,0.0040225539935818885,4.5871927264872804e-05,0.015296875177142694,0.01606688525201081,0.0007700100748681167,1.0,1.0,0.5345,0.4435,False,False,True,0.055557815301111396,0.0555578153011114,6.938893903907228e-18,0.12484423627328634,0.12484423627328634,0.0,1.0,1.0,0.632,0.632,False,False,True,False,True
