representation,condition,replicate,target_linear_score,target_nonlinear_score,target_combined_score,target_linear_p,target_nonlinear_p,target_combined_p,linear_any,nonlinear_any,combined_any,target_linear_localized,target_nonlinear_localized,target_combined_localized,combined_significant_pairs,broad_global_mode
R2,global_common,69,0.37259454841660733,0.0793257085626162,0.37259454841660733,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,70,0.41201728394337583,0.08434441314669046,0.41201728394337583,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,71,0.5062914571345309,0.1486317270575442,0.5062914571345309,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,72,0.4315055599912662,0.11018571486246181,0.4315055599912662,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,73,0.4715471013473705,0.08459192213324572,0.4715471013473705,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,74,0.3734939835720346,0.06636781842572033,0.3734939835720346,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,75,0.37288411249902514,0.07945857030070325,0.37288411249902514,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,76,0.5304069409024632,0.16915344214869388,0.5304069409024632,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,77,0.4578714961720643,0.12523537870231924,0.4578714961720643,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,78,0.4284138673323981,0.11294681219281397,0.4284138673323981,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,79,0.41069923843826206,0.10257897834104399,0.41069923843826206,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,80,0.42774087412054734,0.12997199925441497,0.42774087412054734,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,81,0.4317568303361648,0.10639335816881414,0.4317568303361648,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,82,0.40233534315557734,0.07566165876429873,0.40233534315557734,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,83,0.479616628286935,0.12886225400509596,0.479616628286935,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,84,0.44279329489151703,0.14162097938830256,0.44279329489151703,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,85,0.43940627933301235,0.1316684592264302,0.43940627933301235,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,86,0.4729078113519716,0.15442267626196912,0.4729078113519716,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,87,0.4352021648537208,0.13838072706335205,0.4352021648537208,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,88,0.38595474002682634,0.08451137635146902,0.38595474002682634,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,89,0.46656818160726093,0.1307536195140623,0.46656818160726093,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,90,0.4151449848655015,0.08070296454353483,0.4151449848655015,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,91,0.506235103225558,0.1303665296103057,0.506235103225558,0.0005,0.0005,0.0005,True,True,True,True,False,True,15,True
R2,global_common,92,0.46253151364310985,0.12668638761018372,0.46253151364310985,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,93,0.4226674642933582,0.1200625233732269,0.4226674642933582,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,94,0.5388586710469175,0.15388795193581123,0.5388586710469175,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,95,0.4479030938626811,0.13053881044023996,0.4479030938626811,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,96,0.5016341457326681,0.15707324656327848,0.5016341457326681,0.0005,0.0005,0.0005,True,True,True,True,True,True,15,True
R2,global_common,97,0.47619095497979047,0.16643839521657783,0.47619095497979047,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,98,0.45698796743565223,0.1374012952870177,0.45698796743565223,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,99,0.39709846333377685,0.09982309215771575,0.39709846333377685,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,100,0.39705892470525767,0.08490515363090904,0.39705892470525767,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,101,0.442305731454699,0.12397404814881505,0.442305731454699,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,102,0.47510828086047674,0.14626257667635856,0.47510828086047674,0.0005,0.0005,0.0005,True,True,True,True,False,True,15,True
R2,global_common,103,0.4266979403629756,0.08527311881281315,0.4266979403629756,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,104,0.4906674382139685,0.1486883007450354,0.4906674382139685,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,105,0.4039726168909132,0.08171463522138062,0.4039726168909132,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,106,0.508969175882002,0.13682157172870607,0.508969175882002,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,107,0.44294333342318387,0.12730261059601947,0.44294333342318387,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,108,0.5344045350235362,0.21658941463330306,0.5344045350235362,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,109,0.432119040131534,0.09891621433391629,0.432119040131534,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,110,0.46232036545557176,0.13883342003786325,0.46232036545557176,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,111,0.49865325154315293,0.140548595194541,0.49865325154315293,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,112,0.4644309996833607,0.1365861237457234,0.4644309996833607,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,113,0.42435563351804495,0.12856952388583162,0.42435563351804495,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,114,0.44892686049009517,0.11407690136428016,0.44892686049009517,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,115,0.44669692709012276,0.11580062665704816,0.44669692709012276,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,116,0.4668997719876819,0.1441044788442962,0.4668997719876819,0.0005,0.0005,0.0005,True,True,True,False,True,False,15,True
R2,global_common,117,0.4294060655507591,0.10251877977087828,0.4294060655507591,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,118,0.3737223565715747,0.08913018133771163,0.3737223565715747,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,119,0.4756576243073313,0.11553293578216069,0.4756576243073313,0.0005,0.0005,0.0005,True,True,True,True,False,True,15,True
R2,global_common,120,0.38364912248335836,0.07101245715965349,0.38364912248335836,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,121,0.4531162814591863,0.1211693880431266,0.4531162814591863,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,122,0.367354357700037,0.061091269748733454,0.367354357700037,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,123,0.4936498845183446,0.15927677121810793,0.4936498845183446,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,124,0.5084204276160769,0.1363294629234947,0.5084204276160769,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,125,0.42017298239994494,0.10692582452875811,0.42017298239994494,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,126,0.3639963020640751,0.08570697095658093,0.3639963020640751,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,127,0.4152703578455133,0.10106763078931211,0.4152703578455133,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,128,0.5158465682672414,0.17703731608554613,0.5158465682672414,0.0005,0.0005,0.0005,True,True,True,True,True,True,15,True
R2,global_common,129,0.47795053055805287,0.15282268148187952,0.47795053055805287,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,130,0.4011682546468448,0.08960320388673335,0.4011682546468448,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,131,0.40736831118093225,0.09924575507272178,0.40736831118093225,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,132,0.4805453325439322,0.14084926932676545,0.4805453325439322,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,133,0.3213381090095464,0.05230612914285762,0.3213381090095464,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,134,0.43400130696056394,0.10788247705097591,0.43400130696056394,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,135,0.5067608159505538,0.17392077709415588,0.5067608159505538,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,136,0.4061100322555638,0.08938095097230926,0.4061100322555638,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,137,0.4590403084030713,0.1142419553326059,0.4590403084030713,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,138,0.46658778374539017,0.11263616977918439,0.46658778374539017,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,139,0.4391735094018792,0.13491905285353148,0.4391735094018792,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,140,0.4598443085010792,0.12399191538251743,0.4598443085010792,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,141,0.49103915942451154,0.17548712016032297,0.49103915942451154,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,142,0.45423725796110936,0.10477763201246157,0.45423725796110936,0.0005,0.0005,0.0005,True,True,True,True,False,True,15,True
R2,global_common,143,0.4654553651854085,0.13256716012577957,0.4654553651854085,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,144,0.4730816976995292,0.14170769762302826,0.4730816976995292,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,145,0.5327384912930136,0.16169030243451626,0.5327384912930136,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,146,0.43284653325604516,0.1424272472747341,0.43284653325604516,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,147,0.3729471154412553,0.08083823819451928,0.3729471154412553,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,148,0.4187237229319607,0.11299944982455493,0.4187237229319607,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,149,0.4962437725325585,0.14021066657467138,0.4962437725325585,0.0005,0.0005,0.0005,True,True,True,True,False,True,15,True
R2,global_common,150,0.421393650841891,0.11858624527771705,0.421393650841891,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,151,0.358527623639112,0.06704738492258218,0.358527623639112,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,152,0.4264473458700339,0.12848979141831338,0.4264473458700339,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,153,0.39301231025157235,0.07768806397157588,0.39301231025157235,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,154,0.47872406216093166,0.14146807663092875,0.47872406216093166,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,155,0.4592141265840506,0.14907354330916636,0.4592141265840506,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,156,0.42801767874957464,0.12271119351941148,0.42801767874957464,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,157,0.4268456663827408,0.0894263186181111,0.4268456663827408,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,158,0.4114842855935296,0.11396659269851654,0.4114842855935296,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,159,0.43419352702904823,0.1342392163641577,0.43419352702904823,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,160,0.4456772044764743,0.1326874344143941,0.4456772044764743,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,161,0.5212232291234825,0.15441087033630704,0.5212232291234825,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,162,0.42859366461851545,0.10028905170444138,0.42859366461851545,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,163,0.4646088164343946,0.1329037966715534,0.4646088164343946,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,164,0.4345542164690988,0.1318514098373428,0.4345542164690988,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,165,0.37207784179393727,0.07724904102184292,0.37207784179393727,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,166,0.402242266781337,0.07675427113468605,0.402242266781337,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,167,0.4286201375187325,0.10845164093016399,0.4286201375187325,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,168,0.5271369806445111,0.1980056102022675,0.5271369806445111,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,169,0.5223662259276126,0.17042678131327482,0.5223662259276126,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,170,0.5083008551448324,0.1854590402567403,0.5083008551448324,0.0005,0.0005,0.0005,True,True,True,False,True,False,15,True
R2,global_common,171,0.5160294580049525,0.1873043169342862,0.5160294580049525,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,172,0.5467022441577537,0.2104737136170115,0.5467022441577537,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,173,0.4707595918438916,0.1097203922937281,0.4707595918438916,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,174,0.4280599915397167,0.12221366508839304,0.4280599915397167,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,175,0.4540610782387288,0.12990717574637642,0.4540610782387288,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,176,0.4880428563391743,0.10993955060028841,0.4880428563391743,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,177,0.4294260678248242,0.10335604173525575,0.4294260678248242,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,178,0.4144933031890994,0.09961863493315455,0.4144933031890994,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,179,0.4559593673531094,0.13612524719478722,0.4559593673531094,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,180,0.39116198978119365,0.0653822422169004,0.39116198978119365,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
R2,global_common,181,0.5000952636733595,0.1461329812718176,0.5000952636733595,0.0005,0.0005,0.0005,True,True,True,False,False,False,15,True
